sail 12746 mars; shortest distance: 2337088.7406836785|sail x|sail y|sail z|time|yaw|sail Vx|sail Vy|sail Vz|distance x|distance y|distance z|abs distance
44|-69107275.61706448|-124882164.96687792|-54121600.47773406|781596.8018275271|-0.6|26.49743964026551|-13.247153090901069|-5.744201200102071|-2708532.7405400574|-69563403.46837549|-33096541.36542365|77082970.24676573
45|-68636168.44418289|-125116828.8361214|-54223355.064853564|799360.3655054254|-0.6|26.544475837850513|-13.17363278484175|-5.712339454268558|-2749250.009744823|-69416480.38556264|-33046663.474478066|76930410.70688944
46|-68164228.31725574|-125350185.51267134|-54324543.1491057|817123.9291833238|-0.6|26.59122095292201|-13.099976011616038|-5.680418532114613|-2790528.8014117926|-69270122.25969489|-32997018.98802115|76778513.60218179
47|-67691460.41339874|-125582232.58240363|-54425163.683650106|834887.4928612221|-0.6|26.637674383677567|-13.026183969327423|-5.648438952881295|-2832365.4401938617|-69124330.76842678|-32947608.574496195|76627281.75361496
48|-67217869.92077748|-125812967.65231106|-54525215.63079817|852651.0565391204|-0.6|26.683835535391918|-12.95225785960496|-5.616401237338415|-2874756.2424425483|-68979107.57056943|-32898432.89416311|76476717.97074847
49|-66743462.038460545|-126042388.3505899|-54624697.96205056|870414.6202170188|-0.6|26.729703820461573|-12.878198887552376|-5.58430590776248|-2917697.5163533464|-68834454.30601239|-32849492.599064857|76326825.05135046
50|-66268241.976272985|-126270492.32672653|-54723609.65813472|888178.1838949171|-0.6|26.775278658449416|-12.8040082616972|-5.552153487914646|-2961185.562110558|-68690372.5956457|-32800788.332993962|76177605.78101519
51|-65792214.95464956|-126497277.25158398|-54821949.70904251|905941.7475728155|-0.6|26.82055947612929|-12.729687193939855|-5.519944503018663|-3005216.6720306203|-68546864.04128219|-32752320.73145906|76029062.9327775
52|-65315386.204488054|-126722740.81748858|-54919717.114067666|923705.3112507138|-0.6|26.865545707530618|-12.655236899502784|-5.487679479738823|-3049787.1307080537|-68403930.22557944|-32704090.42165131|75881199.26672296
53|-64837760.96700258|-126946880.73831649|-55016910.88184336|941468.8749286121|-0.6|26.910236793982985|-12.580658596879553|-5.455358946157908|-3094893.2151585594|-68261572.71196203|-32656098.022411063|75734017.5295952
54|-64359344.49357692|-127169694.74958034|-55113530.03037979|959232.4386065105|-0.6|26.954632184160747|-12.505953507783973|-5.42298343175514|-3140531.194963984|-68119793.04454364|-32608344.14419426|75587520.45439912
55|-63880142.04524832|-127391180.60859355|-55209573.58713541|976996.0022844089|-0.6|26.99873133416897|-12.431122856950996|-5.390553467319893|-3186697.3327866644|-67978592.74797127|-32560829.389005236|75441710.75993192
56|-63400158.883171685|-127611336.09653299|-55305040.58991186|994759.5659623072|-0.6|27.04253370863883|-12.356167868319714|-5.358069583297378|-3233387.893901892|-67837973.32537173|-32513554.349505976|75296591.14863405
57|-62919400.28062421|-127830159.01596814|-55399930.08578194|1012523.1296402055|-0.6|27.086038779412295|-12.281089769856548|-5.325532311879055|-3280599.134191327|-67697936.26083088|-32466519.61009217|75152164.30847003
58|-62437871.523505196|-128047647.19081172|-55494241.131068066|1030286.6933181039|-0.6|27.12924602551434|-12.205889793763687|-5.292942187092967|-3328327.299641371|-67558483.01945192|-32419725.746918797|75008432.91263017
59|-61955577.90660058|-128263798.46716148|-55587972.79170758|1048050.2569960022|-0.6|27.17215493359922|-12.13056917498866|-5.260299744157786|-3376568.63007506|-67419615.04652244|-32373173.32753899|74865399.618447
60|-61472524.73341024|-128478610.71339226|-55681124.14329264|1065813.8206739007|-0.6|27.214764997997953|-12.055129151163067|-5.227605519456261|-3425319.359322801|-67281333.76743108|-32326862.910868265|74723067.0669766
61|-60988717.315975524|-128692081.82024808|-55773694.27111012|1083577.3843517988|-0.6|27.257075720765833|-11.979570962541295|-5.194860050508658|-3474575.71539288|-67143640.58758418|-32280795.0471486|74581437.88257702
62|-60504160.97470652|-128904209.7009342|-55865682.27018152|1101340.9480296972|-0.6|27.29908661172991|-11.903895851939232|-5.162063875946203|-3524333.920640327|-67006536.89232275|-32234970.27791278|74440514.672484
63|-60018861.03820956|-129114992.29120904|-55957087.245302916|1119104.5117075955|-0.6|27.340797188536502|-11.828105064672984|-5.1292175354845275|-3574590.1919383183|-66870024.04683906|-32189389.135948464|74300300.02638382
64|-59532822.843114525|-129324427.54947639|-56047908.31108482|1136868.075385494|-0.6|27.382206976698694|-11.752199848497602|-5.096321569897106|-3625340.7408469245|-66734103.39609364|-32144052.14526254|74160796.51598355
65|-59046051.73390231|-129532513.4568773|-56138144.59199212|1154631.6390633923|-0.6|27.423315509643828|-11.676181453545794|-5.063376520988707|-3676581.7737835348|-66598776.2647319|-32098959.821045272|74022006.69457842
66|-58558553.06273223|-129739248.01738226|-56227795.222383976|1172395.2027412907|-0.6|27.464122328761015|-11.60005113226664|-5.030382931568829|-3728309.4921933264|-66464043.95700097|-32054112.669634447|73883933.09661686
67|-58070332.18926932|-129944629.25788315|-56316859.34655374|1190158.766419189|-0.6|27.504626983448617|-11.52381013936432|-4.997341345425145|-3780520.0927181095|-66329907.756666645|-32009511.18847975|73746578.23726307
68|-57581394.483743556|-130148655.22488514|-56405336.11729485|1207922.3300970872|-0.6|27.544829029436393|-11.447459732754321|-4.964252307737804|-3833209.7641348764|-66196368.93033025|-31965155.86758098|73609944.61548655
69|-57091745.336667426|-130351323.97419311|-56493224.6914296|1225685.8937749856|-0.6|27.584728023552675|-11.371001176616106|-4.931116366402064|-3886374.6776360273|-66063428.73775111|-31921047.193963304|73474034.72439854
70|-56601390.13659446|-130552633.59422268|-56580524.23991508|1243449.457452884|-0.6|27.624323535554247|-11.294435734383441|-4.897934068991174|-3940011.009066656|-65931088.408544555|-31877185.641575627|73338851.02668545
71|-56110334.278141595|-130752582.19747028|-56667233.94414517|1261213.0211307823|-0.6|27.6636151437986|-11.217764671263303|-4.864705963847754|-3994114.9309008345|-65799349.15072051|-31833571.67499265|73204395.9631289
72|-55618583.16332952|-130951167.9190133|-56753352.99530042|1278976.5848086807|-0.6|27.70260243448373|-11.140989254650952|-4.831432600263625|-4048682.610897042|-65668212.15219249|-31790205.750069253|73070671.953807
73|-55126142.20144536|-131148388.91656509|-56838880.59437185|1296740.148486579|-0.6|27.741285001676744|-11.064110754079746|-4.7981145284580595|-4103710.212233089|-65537678.58073145|-31747088.313920803|72937681.39767769
74|-54633016.80890536|-131344243.37052982|-56923815.95218474|1314503.7121644774|-0.6|27.779662447342556|-10.987130441170983|-4.764752299556047|-4159193.893641047|-65407749.58391966|-31704219.804903492|72805426.67216007
75|-54139212.40911761|-131538729.48405735|-57008158.289422475|1332267.2758423756|-0.6|27.81773438137253|-10.910049589583732|-4.73134646556655|-4215129.809540361|-65278426.28910504|-31661600.652594797|72673910.13271399
76|-53644734.43234469|-131731845.48309827|-57091906.83665035|1350030.839520274|-0.6|27.85550042161313|-10.83286947496466|-4.697897579360758|-4271514.110172719|-65149709.80335498|-31619231.277773775|72543134.11241701
77|-53149588.3155664|-131923589.61645865|-57175060.83433935|1367794.4031981723|-0.6|27.89296019389457|-10.755591374897863|-4.664406194650349|-4328342.941736817|-65021601.21341041|-31577112.09240146|72413100.92154005
78|-52653779.502342455|-132113960.15585506|-57257619.53289002|1385557.9668760707|-0.6|27.930113332059488|-10.678216568854701|-4.63087286596575|-4385612.4465213865|-64894101.585639924|-31535243.499601275|72283812.84712078
79|-52157313.442675166|-132302955.39596942|-57339582.19265623|1403321.530553969|-0.6|27.96695947799158|-10.600746338143626|-4.597298148634387|-4443318.763039984|-64767211.96599376|-31493625.89363938|72155272.15253547
80|-51660195.59287212|-132490573.65450394|-57420948.083968975|1421085.0942318675|-0.6|28.003498281644262|-10.523181965860015|-4.563682598758952|-4501458.02616559|-64640933.379957944|-31452259.65990507|72027481.07706934
81|-51162431.41548223|-132676813.26896352|-57501716.48574184|1438848.6579097658|-0.6|28.039729399250295|-10.445524736566133|-4.530026773078514|-4560026.367190294|-64515266.83578077|-31411145.176309615|71900441.83903645
82|-50664026.37913617|-132861672.5977036|-57581886.685925126|1456612.221587664|-0.6|28.075652493902318|-10.367775936322845|-4.496331228982331|-4619019.913982108|-64390213.323434055|-31370282.81283629|71774156.63426802
83|-50164985.95828693|-133045150.02543381|-57661457.98389136|1474375.7852655624|-0.6|28.11126723861031|-10.289936853088777|-4.462596524683128|-4678434.791241668|-64265773.80911833|-31329672.929159023|71648627.62976511
84|-49665315.63314966|-133227243.95983505|-57740429.68896904|1492139.3489434607|-0.6|28.146573314419275|-10.212008776386664|-4.428823219072312|-4738267.120557807|-64141949.238655|-31289315.87611299|71523856.96699479
85|-49165020.88956485|-133407952.83158669|-57818801.12045439|1509902.912621359|-0.6|28.18157041042245|-10.13399299725087|-4.395011871697231|-4798513.020542398|-64018740.5374679|-31249211.99568697|71399846.76148358
86|-48664107.21886142|-133587275.09440781|-57896571.60762933|1527666.4762992575|-0.6|28.216258223782415|-10.055890808176107|-4.361163042738949|-4859168.606962621|-63896148.61055122|-31209361.621009722|71276599.1023947
87|-48162580.117719695|-133765209.22509867|-57973740.489779375|1545430.0399771559|-0.6|28.25063645975226|-9.97770350306616|-4.327277292990015|-4920229.992875099|-63774174.34243718|-31169765.076336257|71154116.05210447
88|-47660445.08803436|-133941753.72358206|-58050307.11621163|1563193.6036550542|-0.6|28.2847048316967|-9.899432377182585|-4.293355183832241|-4981693.288759954|-63652818.59716335|-31130422.677034028|71032399.64577752
89|-47157707.63677752|-134116907.11294466|-58126270.846272714|1580957.1673329524|-0.6|28.3184630611132|-9.821078727093447|-4.259397277214475|-5043554.602653205|-63532082.21824074|-31091334.729569368|70911451.89094193
90|-46654373.27586164|-134290667.9394785|-58201631.04936671|1598720.7310108508|-0.6|28.351910877653125|-9.74264385062201|-4.225404135630372|-5105810.040280744|-63411966.02862123|-31052501.531493753|70791274.7670634
91|-46150447.52200261|-134463034.77272215|-58276387.10497313|1616484.2946887491|-0.6|28.385048019142875|-9.664129046795475|-4.19137632209617|-5168455.705192275|-63292470.83066523|-31013923.371430002|70671870.2251191
92|-45645935.89658265|-134634006.2055024|-58350538.402664825|1634247.8583666475|-0.6|28.417874231605012|-9.585535615793681|-4.157314400128464|-5231487.698893473|-63173597.40610948|-30975600.529058725|70553240.18717141
93|-45140843.925423905|-134803580.85371894|-58424084.342014864|1652011.4220445459|-0.6|28.450389269142313|-9.506864858850895|-4.123218933701623|-5294902.121070191|-63055346.51629102|-30937533.27521567|70435386.54622635
94|-44635177.13710407|-134971757.3519526|-58497024.330693044|1669774.9857224443|-0.6|28.48259289158853|-9.428118077392917|-4.089090486873576|-5358695.071267843|-62937718.90654838|-30899721.873799466|70318311.17073767
95|-44128941.06498894|-135138534.35972282|-58569357.78717789|1687538.5494003426|-0.6|28.514484867853092|-9.34929657412377|-4.054929624257114|-5422862.646855675|-62820715.29997304|-30862166.579063937|70202015.89727193
96|-43622141.246986166|-135303910.5612158|-58641084.14063893|1705302.1130782408|-0.6|28.546064975774843|-9.270401652917096|-4.020736910972814|-5487400.9432697445|-62704336.39769018|-30824867.635740012|70086502.53042865
97|-43114783.22489491|-135467884.66385537|-58712202.83031728|1723065.6767561391|-0.6|28.577333001356884|-9.191434618495649|-3.986512912510043|-5552306.054658353|-62588582.88029724|-30787825.279659502|69971772.84404957
98|-42606872.5442647|-135630455.39833233|-58782713.305538304|1740829.2404340375|-0.6|28.60828873878121|-9.112396776377786|-3.9522581947037727|-5617574.074019931|-62473455.40784356|-30751039.737746708|69857828.58080687
99|-42098414.754254125|-135791621.5186335|-58852615.02572433|1758592.804111936|-0.6|28.638931990423377|-9.033289432823974|-3.917973323711393|-5683201.093340896|-62358954.61981025|-30714511.228009902|69744671.4517923
100|-41589415.407489635|-135951381.8020712|-58921907.46040739|1776356.3677898343|-0.6|28.669262566867175|-8.95411389478329|-3.8836588659895237|-5749183.203731939|-62245081.13509017|-30678239.959533006|69632303.13610716
101|-41079880.059924334|-136109735.04931244|-58990590.089241855|1794119.9314677326|-0.6|28.69928028691928|-8.874871469839912|-3.8493153882708255|-5815516.495565705|-62131835.55196759|-30642226.13246716|69520725.28045283
102|-40569814.2706967|-136266680.08440807|-59058662.40201719|1811883.495145631|-0.6|28.728984977623927|-8.795563466159626|-3.814943457540816|-5882197.058614671|-62019218.44809815|-30606469.93802224|69409939.49872275
103|-40059223.601989426|-136422215.75482237|-59126123.89867064|1829647.0588235294|-0.6|28.75837647427755|-8.716191192436323|-3.780543641014679|-5949220.982186943|-61907230.380488634|-30570971.55845861|69299947.37159526
104|-39548113.61888812|-136576340.93146202|-59192974.08929992|1847410.6225014275|-0.6|28.78745462044348|-8.636755957838501|-3.7461165061140793|-6016584.355264947|-61795871.88547689|-30535731.16707854|69190750.44612816
105|-39036489.88924012|-136729054.5087055|-59259212.494175926|1865174.186179326|-0.6|28.816219267966567|-8.557259071955754|-3.7116626204439735|-6084283.266641192|-61685143.478711724|-30500748.928217933|69082350.2353544
106|-38524357.98322793|-136880355.40311098|-59324838.643182725|1882937.7498572243|-0.6|28.844670276255588|-8.477701844611024|-3.6771825517111614|-6152313.805341251|-61575045.656454146|-30466024.997810647|68974748.21933769
107|-38011723.472580455|-137030242.5504472|-59389852.07453076|1900701.3135351227|-0.6|28.872807510636264|-8.398085585502438|-3.6426768675688974|-6220672.061408803|-61465578.89855549|-30431559.524679475|68867945.84808126
108|-37498591.9320537|-137178714.9132334|-59454252.33802467|1918464.877213021|-0.6|28.900630846528134|-8.318411604912932|-3.6081461359248532|-6289354.124419652|-61356743.66092679|-30397352.647272803|68761944.53284241
109|-36984968.93863153|-137325771.4777214|-59518038.99375541|1936228.4408909194|-0.6|28.9281401677706|-8.238681213347155|-3.573590924783584|-6358356.084277213|-61248540.37856585|-30363404.49497672|68656745.64909735
110|-36470860.0712966|-137471411.2535183|-59581211.61193668|1953992.0045688178|-0.6|28.955335366412232|-8.158895721436647|-3.539011802205409|-6427674.031437777|-61140969.465943545|-30329715.18828284|68552350.53659514
111|-35956270.91088658|-137615633.27360368|-59643769.77291238|1971755.568246716|-0.6|28.982216342718683|-8.0790564398851|-3.504409336282689|-6497304.057048887|-61034031.3169961|-30296284.83878535|68448760.49897924
112|-35441207.03995017|-137758436.59434655|-59705713.067164|1989519.1319246143|-0.6|29.00878300518062|-7.999164679413627|-3.4697840951161|-6567242.253089406|-60927726.30511695|-30263113.549177833|68345976.80341129
113|-34925674.042603366|-137899820.2955225|-59767041.095318064|2007282.6956025127|-0.6|29.035035270521636|-7.919221750706018|-3.4351366467909132|-6637484.712509394|-60822054.783149004|-30230201.413250074|68244000.68019782
114|-34409677.50438555|-138039783.4803309|-59827753.468153596|2025046.259280411|-0.6|29.060973063706175|-7.8392289643540085|-3.4004675593532694|-6708027.529368259|-60717017.08337656|-30197548.515885144|68142833.32241946
115|-33893223.01211564|-138178325.27541196|-59887849.80660948|2042809.8229583094|-0.6|29.086596317947457|-7.759187630802543|-3.365777400786454|-6778866.798975512|-60612613.51751739|-30165154.93305616|68042475.88556331
116|-33376316.153748237|-138315444.83086374|-59947329.74179196|2060573.3866362078|-0.6|29.111904974715383|-7.679099060295036|-3.3310667389871744|-6849998.618028827|-60508844.376714945|-30133020.731823266|67942929.48715854
117|-32858962.51822977|-138451141.32025942|-60006192.91498203|2078336.9503141062|-0.6|29.136898983744484|-7.598964562818638|-3.296336141741838|-6921419.084753778|-60405709.93153033|-30101145.970330514|67844195.20641482
118|-32341167.695354655|-138585413.9406643|-60064438.97764284|2096100.5139920043|-0.6|29.16157830304181|-7.518785448049498|-3.261586176702825|-6993124.29904367|-60303210.43193439|-30069530.69780282|67746274.08386487
119|-31822937.27533485|-138718261.90861887|-60122067.58967875|2113864.0776699027|-0.6|29.185942896653987|-7.4385630251437735|-3.2268174112976986|-7065110.362884134|-60201346.11133391|-30038174.956291243|67649167.12540601
120|-31304276.848829478|-138849684.4625975|-60179078.42050082|2131627.6413478013|-0.6|29.209992736031342|-7.3582986027762525|-3.1920304127460715|-7137373.380319357|-60100117.184122086|-30007078.779611878|67552875.29928783
121|-30785192.00715496|-138979680.86800888|-60235471.151194416|2149391.2050256995|-0.6|29.233727802804193|-7.277993489276178|-3.157225748118739|-7209909.457237732|-59999523.840687305|-29976242.19118256|67457399.53033473
122|-30265688.341883868|-139108250.4135921|-60291245.47295689|2167154.7687035976|-0.6|29.257148086779065|-7.197648992434031|-3.122403984253741|-7282714.701767102|-59899566.25102627|-29945665.205589555|67362740.70354974
123|-29745771.44470036|-139235392.41142297|-60346401.08710054|2184918.332381496|-0.6|29.280253585940848|-7.117266419446394|-3.0875656877324693|-7355785.224415027|-59800244.56474692|-29915347.828588955|67268899.66378763
124|-29225446.907255713|-139361106.1969217|-60400937.70505592|2202681.8960593943|-0.6|29.30304430645538|-7.036847076860863|-3.0527114248557883|-7429117.138208929|-59701558.91106987|-29885290.057107747|67175877.21543083
125|-28704720.321023643|-139485391.12886047|-60454855.04837503|2220445.459737293|-0.6|29.325520262672033|-6.956392270520924|-3.017841761620141|-7502706.55883453|-59603509.398830116|-29855491.87924493|67083674.12206988
126|-28183597.277155925|-139608246.5893707|-60508152.84873464|2238209.023415191|-0.6|29.347681477126283|-6.875903305510866|-2.982957263693676|-7576549.604776766|-59506096.11647895|-29825953.274272583|66992291.10618897
127|-27662083.366337705|-139729671.98395082|-60560830.84793952|2255972.5870930897|-0.6|29.369527980542312|-6.795381486100658|-2.948058496392357|-7650642.39745817|-59409319.13208547|-29796674.212637022|66901728.84885554
128|-27140184.178643107|-139849666.7414736|-60612888.79792572|2273736.150770988|-0.6|29.39105981183557|-6.714828115690871|-2.913146024656084|-7724981.061378747|-59313178.493338436|-29767654.655959867|66811987.9894153
129|-26617905.303390574|-139968230.31419367|-60664326.46076383|2291499.714448886|-0.6|29.412277018115386|-6.634244496757545|-2.8782204130248052|-7799561.724256109|-59217674.227547824|-29738894.557039097|66723069.12519202
130|-26095252.32899838|-140085362.17775506|-60715143.60866224|2309263.2781267846|-0.6|29.433179654687514|-6.553631930797106|-2.8432822256146357|-7874380.517163746|-59122806.34164679|-29710393.85985025|66634972.81119266
131|-25572230.84284014|-140201061.8311987|-60765340.02397041|2327026.8418046827|-0.6|29.453767785056748|-6.472991718271256|-2.8083320260939764|-7949433.5746708475|-59028574.822193146|-29682152.49954748|66547699.55981763
132|-25048846.431100167|-140315328.79696986|-60814915.49918215|2344790.4054825814|-0.6|29.474041480929493|-6.392325158551865|-2.773370377659625|-8024717.034982324|-58934979.63537127|-29654170.402464643|66461249.84057681
